@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q1,1979-01-01,5.35182602796518,5.35182602796518,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q2,1979-04-01,5.2926783361566,5.2926783361566,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q3,1979-07-01,5.36049215995198,5.36049215995198,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1979-Q4,1979-10-01,5.49885985570633,5.49885985570633,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q1,1980-01-01,5.81169800059684,5.81169800059684,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q2,1980-04-01,6.32205280773522,6.32205280773522,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q3,1980-07-01,7.06733444629939,7.06733444629939,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1980-Q4,1980-10-01,8.02619893428064,8.02619893428064,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q1,1981-01-01,8.87895359148685,8.87895359148685,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q2,1981-04-01,9.55580991766052,9.55580991766052,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q3,1981-07-01,9.92973372781065,9.92973372781065,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1981-Q4,1981-10-01,10.2373007044865,10.2373007044865,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q1,1982-01-01,10.4111726033503,10.4111726033503,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q2,1982-04-01,10.5705884542375,10.5705884542375,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q3,1982-07-01,10.8071799081987,10.8071799081987,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1982-Q4,1982-10-01,11.0765890544284,11.0765890544284,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q1,1983-01-01,11.2532833020638,11.2532833020638,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q2,1983-04-01,11.421614534557,11.421614534557,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q3,1983-07-01,11.5498922653986,11.5498922653986,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1983-Q4,1983-10-01,11.6564191303708,11.6564191303708,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q1,1984-01-01,11.8496053785443,11.8496053785443,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q2,1984-04-01,11.867980080695,11.867980080695,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q3,1984-07-01,11.7433721394117,11.7433721394117,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1984-Q4,1984-10-01,11.6370737352186,11.6370737352186,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q1,1985-01-01,11.4822170066799,11.4822170066799,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q2,1985-04-01,11.3700310222928,11.3700310222928,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q3,1985-07-01,11.299618183128,11.299618183128,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1985-Q4,1985-10-01,11.2758149240843,11.2758149240843,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q1,1986-01-01,11.3196017110608,11.3196017110608,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q2,1986-04-01,11.3416867123829,11.3416867123829,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q3,1986-07-01,11.3647749230659,11.3647749230659,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1986-Q4,1986-10-01,11.2690137827608,11.2690137827608,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q1,1987-01-01,11.1027890719737,11.1027890719737,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q2,1987-04-01,10.7390423376346,10.7390423376346,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q3,1987-07-01,10.2196245129295,10.2196245129295,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1987-Q4,1987-10-01,9.68003955360927,9.68003955360927,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q1,1988-01-01,9.19811320754717,9.19811320754717,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q2,1988-04-01,8.74912157413914,8.74912157413914,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q3,1988-07-01,8.35522858644246,8.35522858644246,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1988-Q4,1988-10-01,8.0040491482826,8.0040491482826,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q1,1989-01-01,7.57412492613577,7.57412492613577,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q2,1989-04-01,7.22937562905633,7.22937562905633,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q3,1989-07-01,7.09084604715673,7.09084604715673,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1989-Q4,1989-10-01,6.9928376180755,6.9928376180755,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q1,1990-01-01,6.93329642955992,6.93329642955992,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q2,1990-04-01,6.91871716892452,6.91871716892452,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q3,1990-07-01,7.07796469653529,7.07796469653529,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1990-Q4,1990-10-01,7.46506157465062,7.46506157465062,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q1,1991-01-01,7.99694825912054,7.99694825912054,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q2,1991-04-01,8.66240266963292,8.66240266963292,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q3,1991-07-01,9.15913295402981,9.15913295402981,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1991-Q4,1991-10-01,9.45434142235938,9.45434142235938,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q1,1992-01-01,9.70075864006744,9.70075864006744,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q2,1992-04-01,9.78437037559016,9.78437037559016,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q3,1992-07-01,9.93856799887022,9.93856799887022,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1992-Q4,1992-10-01,10.3693483336871,10.3693483336871,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q1,1993-01-01,10.6200947465177,10.6200947465177,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q2,1993-04-01,10.3847789115646,10.3847789115646,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q3,1993-07-01,10.2464102109555,10.2464102109555,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1993-Q4,1993-10-01,10.2541381632581,10.2541381632581,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
quarterly,OECD,MEI,Main Economic Indicators Publication,GBR.LRUNTTTT.STSA.Q,"United Kingdom – Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons – Level, rate or national currency, s.a. – Quarterly",1994-Q1,1994-01-01,9.94576968064368,9.94576968064368,GBR,LRUNTTTT,STSA,Q,United Kingdom,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons,"Level, rate or national currency, s.a.",Quarterly
